metal log(age) E_BV dm mass
0.01300 8.98700 0.11020 14.53553 800.00000
0.02100 8.98700 0.11020 14.36608 900.00000
0.02100 8.41800 0.22603 14.84132 600.00000
0.00900 8.40300 0.20613 14.64809 600.00000
0.00900 9.05500 0.13144 14.64809 1000.00000
0.00900 7.76500 0.16210 14.44065 2000.00000
0.02300 8.13300 0.16210 14.86426 600.00000
0.02700 8.24500 0.22090 14.58303 1000.00000
0.01700 9.65500 0.09992 14.54415 1000.00000
0.04700 9.66200 0.17469 14.54415 1100.00000
0.04700 7.23300 0.20524 14.54415 400.00000
0.01500 8.50000 0.18111 14.54415 600.00000
0.01900 7.81800 0.19575 14.45955 500.00000
0.03300 8.88200 0.20588 14.45955 1100.00000
0.02500 8.68000 0.18182 14.45955 1300.00000
0.02500 8.68000 0.06921 14.45955 900.00000
0.02900 9.50500 0.06921 14.45955 700.00000
0.00500 7.93800 0.17807 14.45955 500.00000
0.02900 7.93800 0.21491 14.74649 900.00000
0.01500 7.93800 0.24144 14.74649 500.00000
0.01500 7.93800 0.07834 14.95804 300.00000
0.04300 7.93800 0.25789 14.97362 400.00000
0.01700 7.93800 0.05007 14.97362 400.00000
0.02700 8.75500 0.23827 14.97362 400.00000
0.04100 8.59700 0.08190 14.38874 700.00000
0.03500 8.59700 0.26708 14.38874 300.00000
0.00900 8.59700 0.08873 14.54777 300.00000
0.03100 8.92700 0.02319 14.41227 1100.00000
0.04700 8.89700 0.14801 14.69071 700.00000
0.02500 8.89700 0.20813 13.88509 600.00000
0.00900 7.90800 0.21585 14.12028 600.00000
0.00900 8.94200 0.13139 14.12028 600.00000
0.00900 7.42800 0.14729 14.12028 600.00000
0.03700 8.18500 0.30629 14.12028 300.00000
0.01100 8.29000 0.30629 14.93741 600.00000
0.00900 9.07000 0.30629 14.93741 600.00000
0.01500 9.07000 0.15275 14.93741 2200.00000
0.01300 8.43300 0.19496 14.47167 500.00000
0.01300 8.43300 0.13985 14.45955 800.00000
0.00500 7.55500 0.13985 14.80092 700.00000
0.01300 7.56300 0.13872 14.94096 700.00000
0.00900 8.30500 0.18542 14.60113 800.00000
0.00900 8.30500 0.24287 14.85945 800.00000
0.00900 8.34300 0.14198 14.62717 800.00000
0.02100 9.23500 0.28691 14.62717 500.00000
0.02100 8.25300 0.13435 14.55893 1600.00000
0.02900 8.25300 0.12930 14.55893 2200.00000
0.02900 8.25300 0.11362 14.55893 1300.00000
0.00900 8.25300 0.12640 14.56351 700.00000
0.02700 8.25300 0.09176 14.08477 600.00000
0.04100 8.25300 0.13843 14.86466 600.00000
0.02700 8.25300 0.03232 14.88234 700.00000
0.00900 7.56300 0.14555 14.68513 400.00000
0.02900 7.56300 0.14555 14.97764 500.00000
0.02900 8.19300 0.13824 14.44551 600.00000
0.02900 7.76500 0.29375 14.94018 500.00000
0.02900 7.14300 0.12841 14.99599 500.00000
0.02900 8.44700 0.28555 14.88570 500.00000
0.01700 7.33000 0.14093 14.99846 900.00000
0.05100 8.48500 0.14093 14.51628 600.00000
0.01100 8.48500 0.13574 13.77548 700.00000
0.01100 8.51500 0.13574 14.05356 500.00000
0.01100 7.11300 0.13574 14.79667 500.00000
0.03900 7.88500 0.14483 14.87469 500.00000
0.02700 7.14300 0.23398 14.87469 600.00000
0.00700 8.43300 0.15443 14.75188 300.00000
0.02700 8.92000 0.11415 14.75188 1200.00000
0.02700 9.26500 0.31435 14.88570 600.00000
0.05700 7.84800 0.16459 14.22887 500.00000
0.05700 8.04300 0.20607 14.22887 400.00000
0.05700 9.76700 0.17429 13.38625 300.00000
0.01700 8.04300 0.09420 14.08059 300.00000
0.02500 8.45500 0.15329 14.67916 300.00000
0.04500 8.59000 0.24929 14.67916 400.00000
0.01900 7.47300 0.05164 14.57616 400.00000
0.01900 8.33500 0.10760 14.09184 400.00000
0.01900 8.18500 0.14714 13.70493 600.00000
0.04700 8.46300 0.09974 13.81480 600.00000
0.00500 7.66000 0.15031 14.86767 600.00000
0.04900 7.33700 0.10524 14.86767 1500.00000
0.03500 8.27500 0.05135 14.22071 300.00000
0.03500 8.27500 0.11058 14.22071 700.00000
0.00100 7.78800 0.16576 13.58081 400.00000
0.01500 7.93800 0.09331 14.81633 800.00000
0.00900 7.86300 0.12123 14.60452 600.00000
0.05500 8.20800 0.23949 14.35780 400.00000
0.01500 7.62300 0.23949 14.78899 700.00000
0.02900 8.58200 0.14762 14.78899 800.00000
0.04100 8.58200 0.14762 14.22071 900.00000
0.03300 8.58200 0.16830 14.98873 900.00000
0.02300 7.95300 0.16451 14.86234 500.00000
0.05900 7.96000 0.18669 14.56522 600.00000
0.03500 7.96000 0.06861 14.21259 800.00000
0.00500 7.72000 0.10603 14.68282 700.00000
0.05900 8.80000 0.15142 14.41635 2100.00000
0.02100 8.80000 0.02631 14.45946 400.00000
0.04100 7.42000 0.08864 14.91173 1700.00000
0.04100 8.72500 0.08864 14.63794 600.00000
0.01900 8.00500 0.14564 14.90547 600.00000
0.01900 7.94500 0.08849 14.32856 800.00000
0.03900 8.65700 0.08849 14.95980 400.00000
0.01700 8.65700 0.19030 14.69132 400.00000
0.01700 8.92700 0.19030 14.72319 700.00000
0.03700 7.12700 0.25587 14.60439 400.00000
0.03700 7.78000 0.16370 14.60439 400.00000
0.02300 8.82200 0.21171 14.60439 700.00000
0.05100 8.82200 0.10924 14.60439 400.00000
0.05100 7.57800 0.20836 14.60439 500.00000
0.05100 8.49300 0.20836 14.12508 500.00000
0.02500 9.18200 0.12426 14.12508 500.00000
0.05100 9.33200 0.18349 14.53558 700.00000
0.01300 8.23000 0.13982 14.53558 500.00000
0.01300 7.48000 0.13982 14.57022 800.00000
0.01300 7.48000 0.15231 14.45086 400.00000
0.03300 9.19000 0.09349 14.45086 1300.00000
